Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-04-13,22.05122268833795,22.277389074885004,21.862750699548737,21.975833892822266,2835500,0.0,0
2000-04-14,22.126611483853637,22.126611483853637,21.410417926454624,21.975833892822266,3407300,0.0,0
2000-04-17,21.59889334460574,22.08892059326172,20.88269967349316,22.08892059326172,3648700,0.0,0
2000-04-18,21.787359532895298,21.862748320206354,21.10886044709579,21.67427635192871,2980300,0.0,0
2000-04-19,21.67428058860576,21.9381413957714,20.99578137017984,21.29733657836914,2949900,0.0,0
2000-04-20,22.164312205595127,22.61664510775013,21.674284894927208,22.428173065185547,4931800,0.0,0
2000-04-24,22.126619669470458,23.106674373740017,22.088925257767784,22.84281349182129,4457300,0.0,0
2000-04-25,22.390476946440682,22.767421002778068,22.315088135173205,22.578948974609375,3344800,0.0,0
2000-04-26,22.57894968828618,22.993588163363224,22.390477654160254,22.76742172241211,3345300,0.0,0
2000-04-27,22.390476946440682,22.65433778587685,22.164310512638252,22.578948974609375,2825500,0.0,0
2000-04-28,22.088913503253682,22.239691069828794,21.82505276174724,22.12660789489746,2279900,0.0,0
2000-05-01,21.975838619309503,22.465865895554824,21.787366589984376,22.315088272094727,2130100,0.0,0
2000-05-02,22.352790600458782,22.72973479270935,21.825068731307987,22.61665153503418,3228300,0.0,0
2000-05-03,22.352787341532018,22.805120306284774,22.352787341532018,22.654342651367188,3802100,0.0,0
2000-05-04,22.541246202979014,22.7297181611979,22.088913503253682,22.12660789489746,2320400,0.0,0
2000-05-05,21.86276315053304,22.72973479270935,21.86276315053304,22.61665153503418,2252700,0.0,0
2000-05-08,22.729726983059376,22.880504608154297,22.541254951690725,22.880504608154297,3246100,0.0,0
2000-05-09,22.880502495204237,23.144363314753544,22.503558467276655,22.729724884033203,4305000,0.0,0
2000-05-10,23.031281308504195,23.70978059418844,22.918198094223484,23.63439178466797,8784400,0.0,0
2000-05-11,22.91820821762085,24.12442970275879,22.91820821762085,24.12442970275879,5743100,0.0,0
2000-05-12,23.257450305962863,23.822866439819336,23.257450305962863,23.822866439819336,3598200,0.0,0
2000-05-15,23.5213139125279,24.049035699026927,23.370536259242467,23.747480392456055,3519200,0.0,0
2000-05-16,23.483617438295017,23.97364476846811,23.295145388228445,23.59670066833496,3736300,0.0,0
2000-05-17,23.144366722840527,23.709782847991356,23.144366722840527,23.521310806274414,2963400,0.0,0
2000-05-18,23.5213098854074,24.04903158155436,23.5213098854074,23.83228874206543,2544800,0.0,0
2000-05-19,23.672077178955078,23.89824352142917,23.521299617305683,23.672077178955078,2577700,0.0,0
2000-05-22,23.521309474729144,24.199808786500178,23.25744863126263,23.973642349243164,6425600,0.0,0
2000-05-23,23.709792199112158,23.8605698919523,23.408236813431873,23.785181045532227,2896700,0.0,0
2000-05-24,24.049024447341637,24.614440382623965,24.01133005165615,24.576745986938477,5443100,0.0,0
2000-05-25,23.596705435214094,24.124427282008018,23.445927764701544,24.086732864379883,4494200,0.0,0
2000-05-26,23.822858298697124,24.727523803710938,23.822858298697124,24.727523803710938,3261000,0.0,0
2000-05-30,24.312885447246273,24.727523803710938,24.011330278908336,24.727523803710938,4196400,0.0,0
2000-05-31,24.463666069159675,24.802915675665744,24.463666069159675,24.53905487060547,3222300,0.0,0
2000-06-01,24.388281541012006,24.878308836271906,24.01133746773516,24.1621150970459,3685900,0.0,0
2000-06-02,24.388289382106574,24.57676147934078,24.011345187638156,24.31290054321289,3212200,0.0,0
2000-06-05,24.01133848443816,24.199810529056982,23.70978321304804,23.822866439819336,1968300,0.0,0
2000-06-06,23.93594148682385,24.840606991837664,23.89824709078161,24.727523803710938,3996900,0.0,0
2000-06-07,24.547483077749003,25.303954050869155,24.434012431780978,25.001365661621094,3652200,0.14,0
2000-06-08,24.850068166786162,25.682186126708984,24.812244623153305,25.682186126708984,5686600,0.0,0
2000-06-09,25.266137128887756,25.720019831801906,24.85007798454978,24.96354866027832,3119600,0.0,0
2000-06-12,25.114852257655436,25.682205847813314,25.114852257655436,25.398529052734375,3470300,0.0,0
2000-06-13,25.644363375475805,26.022598823491673,25.568716285872632,25.909128189086914,6619800,0.0,0
2000-06-14,26.022606860632184,26.47648953843391,25.8334890782148,26.3251953125,5736800,0.0,0
2000-06-15,26.0226085124167,26.589961895681597,25.946961394648046,26.249549865722656,5856600,0.0,0
2000-06-16,26.514315487997873,26.589962607792444,26.40084480830601,26.476491928100586,6044800,0.0,0
2000-06-19,26.514320152511925,26.703437985268785,26.363025886306435,26.43867301940918,3689700,0.0,0
2000-06-20,26.022602069704003,26.09824916874384,24.887895584106445,24.887895584106445,4306500,0.0,0
2000-06-21,25.114846630209296,25.757847221645378,24.736610988188072,25.568729400634766,3783800,0.0,0
2000-06-22,25.417431713394187,25.87131442256194,25.152666799712996,25.379608154296875,3282800,0.0,0
2000-06-23,25.341782931232878,25.53090071430178,25.039194478322635,25.45525360107422,3736600,0.0,0
2000-06-26,25.644364919347776,26.476482955078826,25.644364919347776,26.363012313842773,3391700,0.0,0
2000-06-27,26.022602020922324,26.66560236155558,25.90913137257528,26.28736686706543,3950800,0.0,0
2000-06-28,26.02261376707051,26.55214369837718,25.53090740228575,26.26846694946289,3043400,0.0,0
2000-06-29,26.02260348671361,26.325191899349814,25.75783862565693,25.871309280395508,2972300,0.0,0
2000-06-30,25.644375748775175,26.95874456480753,25.190492992159687,26.892553329467773,8258100,0.0,0
2000-07-03,26.552143451779386,26.62779058412064,25.946966393049372,26.022613525390625,2001300,0.0,0
2000-07-05,25.90913783576372,26.514314777912944,25.871314276879392,26.249549865722656,3503900,0.0,0
2000-07-06,26.098254684709076,26.741255162448287,26.022607569680932,26.55213737487793,2527700,0.0,0
2000-07-07,25.72000967034184,26.022598019404686,25.45524486491185,25.682186126708984,3557000,0.0,0
2000-07-10,25.114843260786916,25.22831393816999,24.509666314743857,24.774431228637695,4691100,0.0,0
2000-07-11,24.8122416804387,24.8122416804387,24.35835921067458,24.58530044555664,4122500,0.0,0
2000-07-12,24.623139579341096,24.623139579341096,24.017962569710594,24.0557861328125,4286200,0.0,0
2000-07-13,25.11483922905228,25.228309888219684,24.093603296545634,24.43401527404785,6162000,0.0,0
2000-07-14,24.509673248702796,25.45526249440892,24.282731829733326,25.228321075439453,4642400,0.0,0
2000-07-17,25.114851414983544,26.136087843002453,25.00138070075922,25.946969985961914,4521700,0.0,0
2000-07-18,25.98478995922,26.400849187096885,25.833495694537497,26.022613525390625,4271500,0.0,0
2000-07-19,26.098255630185353,26.816903248987558,26.098255630185353,26.249549865722656,4328300,0.0,0
2000-07-20,26.476491928100586,26.85472752707345,26.4386683682033,26.476491928100586,3817100,0.0,0
2000-07-21,26.70343041824082,26.85472464157363,26.476489083241606,26.779077529907227,3349900,0.0,0
2000-07-24,26.55213113910489,26.74124888226091,26.363013395948872,26.400836944580078,2646100,0.0,0
2000-07-25,26.325204022545314,27.157322540499333,26.287380453547403,26.703439712524414,3886800,0.0,0
2000-07-26,26.77908726799675,27.006028685522146,26.51432228088379,26.51432228088379,5400100,0.0,0
2000-07-27,26.51431747350437,27.006023788990188,26.51431747350437,26.816905975341797,2512400,0.0,0
2000-07-28,26.779078488909335,27.384255403912935,26.70343137453388,27.081666946411133,4039000,0.0,0
2000-07-31,27.08166986858373,27.98943533903905,26.476492888280184,27.72467041015625,5129900,0.0,0
2000-08-01,27.346445244729356,27.95162245623097,27.232974517572803,27.76250457763672,3561500,0.0,0
2000-08-02,27.422080627859454,27.76249266323978,27.157315711452537,27.61119842529297,2421300,0.0,0
2000-08-03,27.61120325970848,27.762497524145235,27.23296759861658,27.30861473083496,4031300,0.0,0
2000-08-04,27.535545423192882,27.535545423192882,27.081662806327067,27.270780563354492,3164100,0.0,0
2000-08-07,27.119497924291785,27.232968626903883,26.968203654142318,27.006027221679688,1840800,0.0,0
2000-08-08,27.27078895998068,27.497730338288424,26.7790826403139,26.892553329467773,3456700,0.0,0
2000-08-09,26.665615927089345,27.043851613998413,26.552145221016627,26.627792358398438,3574900,0.0,0
2000-08-10,26.62778018946125,27.384251217570945,26.62778018946125,27.270780563354492,3483600,0.0,0
2000-08-11,27.384258358735504,28.027258900308023,27.346434797466536,27.72467041015625,3756900,0.0,0
2000-08-14,28.29203645219194,28.48115434291515,27.686859201877677,28.443330764770508,3871000,0.0,0
2000-08-15,28.178549513524892,28.29202018270687,27.80031394958496,27.80031394958496,2480000,0.0,0
2000-08-16,26.74126306447116,26.930380907925695,25.795673847198486,26.627792358398438,6676000,0.0,0
2000-08-17,26.5143238743389,26.665618161781634,26.060441012010703,26.315750122070312,2585300,0.0,0
2000-08-18,26.21172535725129,26.779078719962357,26.060431127195006,26.55213737487793,2598500,0.0,0
2000-08-21,26.70343528715276,26.892553100801152,26.665611724423083,26.816905975341797,1403900,0.0,0
2000-08-22,26.66560099993138,26.741248094966647,26.06042423964925,26.17389488220215,1776100,0.0,0
2000-08-23,26.24954455760029,26.438662313778966,26.060426801421613,26.230632781982422,1402600,0.0,0
2000-08-24,26.21172464304957,26.665607320851294,26.173901086566094,26.3251953125,1717800,0.0,0
2000-08-25,26.28736834777029,26.28736834777029,25.75783862565693,25.871309280395508,1763600,0.0,0
2000-08-28,25.909134890954043,26.6277824280754,25.87131133636871,26.21172332763672,2069600,0.0,0
2000-08-29,25.946969346439136,26.098263628342572,25.720027923583984,25.720027923583984,1903100,0.0,0
2000-08-30,25.833490863464625,25.87131442256194,25.228313917907624,25.379608154296875,2949200,0.0,0
2000-08-31,25.379599845553546,25.909129499559135,24.925717284977328,25.80511474609375,3010600,0.0,0
2000-09-01,25.72001131809973,25.757834864155758,25.455246495707527,25.60654067993164,1963400,0.0,0
2000-09-05,25.644367970918353,26.249544796190765,25.2661324551231,25.871309280395508,2666800,0.0,0
2000-09-06,25.65273853421389,25.804529886487344,25.083520963188434,25.46299934387207,2212800,0.14,0
2000-09-07,25.5388840179885,26.48757956100442,25.500936196267865,26.22194480895996,3596700,0.0,0
2000-09-08,25.994263395513908,26.25989820393522,25.652732927543653,25.842472076416016,1851500,0.0,0
2000-09-11,25.57685084649694,26.37375569482993,25.538902996576322,25.956329345703125,1632100,0.0,0
2000-09-12,25.956320346930088,26.86706842927851,25.956320346930088,26.639381408691406,2005100,0.0,0
2000-09-13,26.563467545942828,27.20858032920144,26.52551973516291,27.1326847076416,3228600,0.0,0
2000-09-14,26.791173934936523,26.905017450240784,26.184008519980456,26.791173934936523,2946200,0.0,0
2000-09-15,27.094757766723635,27.170653446742467,26.3358009665353,26.563488006591797,3424000,0.0,0
2000-09-18,26.563483476638794,26.867066144943237,26.373744308948517,26.715274810791016,1400100,0.0,0
2000-09-19,26.71527536350792,26.94296236944691,26.335797020276274,26.648866653442383,1910900,0.0,0
2000-09-20,26.184014157131987,26.335805543550144,25.273265838623047,25.273265838623047,3316700,0.0,0
2000-09-21,25.614789377371928,26.67732878858143,25.538893705142677,26.335798263549805,3298400,0.0,0
2000-09-22,27.208602180165695,27.853715481508534,27.01886297388839,27.550132751464844,5068300,0.0,0
2000-09-25,27.1326996126268,27.51217792888732,26.82911695961839,27.208595275878906,2139600,0.0,0
2000-09-26,26.94297103774531,27.398345196129736,26.715283958553094,26.980918884277344,2111100,0.0,0
2000-09-27,27.056810449767898,27.89166294611417,26.98091476828187,27.626028060913086,2391100,0.0,0
2000-09-28,27.512183373804252,27.853713926030785,27.322444178122844,27.47423553466797,2132700,0.0,0
2000-09-29,27.663961203201957,28.612656717715055,27.58806556204091,27.929595947265625,4468400,0.0,0
2000-10-02,28.309074316301572,28.992135090689544,28.157283033104243,28.764448165893555,5036700,0.0,0
2000-10-03,29.105978385261867,29.40956094990606,27.626013382621434,27.929595947265625,5674900,0.0,0
2000-10-04,27.51218182888718,27.73986885091935,26.980912110812117,27.398338317871094,4715900,0.0,0
2000-10-05,27.39832600987787,27.967543309252065,27.39832600987787,27.815752029418945,3692400,0.0,0
2000-10-06,27.815759039310752,28.30908082309116,27.701915550746044,28.157289505004883,3146600,0.0,0
2000-10-09,28.271147131444923,28.878312707422264,28.271147131444923,28.574729919433594,3206800,0.0,0
2000-10-10,28.72650034509422,29.14392637388687,28.422917778699567,28.764448165893555,3103300,0.0,0
2000-10-11,28.612663187554105,29.14393279581108,28.119341408458347,28.422924041748047,4115900,0.0,0
2000-10-12,28.498834557695115,29.068052291870117,28.005512521410115,29.068052291870117,3015000,0.0,0
2000-10-13,28.157297831315258,28.384984875773334,26.94296692753886,27.626028060913086,4018400,0.0,0
2000-10-16,27.815762100526538,28.61266660818146,27.70191859943298,28.309083938598633,2682800,0.0,0
2000-10-17,28.53677331737245,28.802408175379906,28.271138459364995,28.612668991088867,2980700,0.0,0
2000-10-18,28.5747235110406,29.181888950850226,27.815766711278563,29.105993270874023,5059900,0.0,0
2000-10-19,28.688559857536767,29.105985993030025,27.43628145105699,29.03009033203125,4484100,0.0,0
2000-10-20,28.233191307119075,28.802408873794864,27.588078064886513,28.27113914489746,3733600,0.0,0
2000-10-23,28.119346305010794,28.80240734885721,28.005502797703056,28.384981155395508,2692900,0.0,0
2000-10-24,28.04344671657738,28.27113369939127,27.663968411887563,28.0054988861084,4007100,0.0,0
2000-10-25,28.536771282707292,29.447519302368164,28.271136443639538,29.447519302368164,4701800,0.0,0
2000-10-26,28.271135041054258,28.80240469283246,28.005500215165156,28.53676986694336,4217400,0.0,0
2000-10-27,28.309077929211902,29.219825744628906,28.23318227792715,29.219825744628906,3375200,0.0,0
2000-10-30,29.181869645155114,29.902878127935278,28.65060023679078,29.826982498168945,5567600,0.0,0
2000-10-31,29.143947202620968,29.561373529741843,28.612677331739857,29.409582138061523,2943700,0.0,0
2000-11-01,29.33368108421564,29.713159494102,29.030098356306553,29.14394187927246,5354900,0.0,0
2000-11-02,28.992156252918015,29.44753043490102,28.005512191954836,28.574729919433594,5017400,0.0,0
2000-11-03,27.70190856954411,27.891647669335505,27.170639090128194,27.815752029418945,4642300,0.0,0
2000-11-06,27.929610563579356,29.03009793632909,27.777819201820773,28.84035873413086,4378400,0.0,0
2000-11-07,28.53677331737245,28.802408175379906,28.309086296223203,28.612668991088867,2825900,0.0,0
2000-11-08,28.612656882696225,28.91623944909088,28.422917778699567,28.764448165893555,3165100,0.0,0
2000-11-09,28.802408425175415,29.940843540794997,28.802408425175415,29.7511043548584,4067300,0.0,0
2000-11-10,29.751092458961867,30.016727213059742,28.8403447306263,29.637248992919922,3473400,0.0,0
2000-11-13,29.295727909152454,29.940841088499077,29.143936572835603,29.257780075073242,3555200,0.0,0
2000-11-14,29.105985993030025,29.257777315027575,28.76445551853554,29.03009033203125,2973200,0.0,0
2000-11-15,28.688565360459705,28.802408873794864,27.81576509155683,28.27113914489746,6891500,0.0,0
2000-11-16,28.119336740254347,28.688554083174477,26.905006408691406,26.905006408691406,5850300,0.0,0
2000-11-17,26.905020891517868,27.094760107960166,26.563490301921732,26.67733383178711,6213100,0.0,0
2000-11-20,26.791186375088163,27.588091352250842,26.7532385190328,27.32245635986328,6648300,0.0,0
2000-11-21,27.777810865832915,28.498819617814917,27.512176062471124,28.233184814453125,6272100,0.0,0
2000-11-22,27.32244566166201,27.701924073629538,26.449645314136696,27.170654296875,4202200,0.0,0
2000-11-24,27.01885986328125,27.246546884601035,26.98091202639462,27.01885986328125,1673500,0.0,0
2000-11-27,26.63937808292013,27.51217821954002,26.297847594677563,26.942960739135742,2943200,0.0,0
2000-11-28,27.322442643860374,27.70192101391399,26.86706859979603,27.398338317871094,3270800,0.0,0
2000-11-29,27.398341386443,27.815767640253075,27.284497862676616,27.550132751464844,2749100,0.0,0
2000-11-30,27.398341386443,28.119350370296765,26.905019450122005,27.550132751464844,4043800,0.0,0
2000-12-01,27.85370452565781,27.85370452565781,25.197356682611424,25.728626251220703,12101200,0.0,0
2000-12-04,25.538897064034845,27.322445595995674,25.425053540718196,26.601436614990234,12372900,0.0,0
2000-12-05,26.52553794137828,26.942964146464345,26.259903083596235,26.829120635986328,6618500,0.0,0
2000-12-06,26.87632226878199,27.675759616720264,26.762116933362236,27.59962272644043,7443800,0.14,0
2000-12-07,27.028598658413134,29.08429489440512,27.028598658413134,28.589405059814453,6975800,0.0,0
2000-12-08,28.627470395938836,29.160428621395145,28.437128172561582,28.893949508666992,5436900,0.0,0
2000-12-11,28.893939842740853,28.893939842740853,28.47518709139678,28.665529251098633,4171700,0.0,0
2000-12-12,28.551338845003876,29.008160266523937,28.43713348962386,28.855886459350586,2542100,0.0,0
2000-12-13,28.81781958795363,29.655325573336693,28.81781958795363,29.5030517578125,3962700,0.0,0
2000-12-14,29.274625363661418,30.41667836874574,29.160420063152987,30.302473068237305,6014700,0.0,0
2000-12-15,29.541116418972823,30.264416949849732,29.541116418972823,29.73145866394043,9470800,0.0,0
2000-12-18,30.074069648036787,30.11213809062924,29.084290140633044,30.036001205444336,5112200,0.0,0
2000-12-19,29.99793974356548,30.302487355175284,29.845665937760582,29.959871292114258,4962600,0.0,0
2000-12-20,29.61725174008733,30.22634689155442,29.122361929520316,29.7695255279541,3797700,0.0,0
2000-12-21,29.845667521158855,30.302488962809246,29.54111989339193,29.69339370727539,3612100,0.0,0
2000-12-22,29.807596508212445,29.845664958414503,28.970090603767137,29.61725425720215,3374800,0.0,0
2000-12-26,29.731457080987408,29.99793620975426,29.38884105828717,29.7695255279541,2097600,0.0,0
2000-12-27,29.807593974920795,30.150209997621033,29.655320187054024,29.7695255279541,3164400,0.0,0
2000-12-28,29.769530614217125,29.769530614217125,29.16043535868327,29.69339370727539,3939700,0.0,0
2000-12-29,29.769529046807886,30.188282012939453,29.579186789475354,30.188282012939453,2625100,0.0,0
2001-01-02,30.074073791503906,30.1502106871786,29.69338931313044,30.074073791503906,4267800,0.0,0
2001-01-03,30.074082292536254,30.074082292536254,28.24679627982519,28.322933197021484,7189400,0.0,0
2001-01-04,28.32292205380722,28.32292205380722,26.343362985530373,27.028594970703125,12373700,0.0,0
2001-01-05,27.37121205560092,27.980307177839606,27.02859604934166,27.59962272644043,5041900,0.0,0
2001-01-08,27.59962845366231,28.32292906141346,27.561560000622777,28.05644989013672,3755700,0.0,0
2001-01-09,28.17063606996587,28.741662476789504,27.980293934357995,28.475183486938477,3427400,0.0,0
2001-01-10,28.36098753887674,28.513261297474735,27.866097823433254,28.01837158203125,4079800,0.0,0
2001-01-11,28.284860608373926,28.32292906141346,27.637696906701844,28.05644989013672,3499800,0.0,0
2001-01-12,28.056446041519436,28.094514489336966,27.63769311552661,27.828035354614258,3084900,0.0,0
2001-01-16,27.866101292201453,28.094511958530973,27.637690625871933,27.98030662536621,3153700,0.0,0
2001-01-17,28.132592939476666,28.170661400829136,27.485429096484644,27.63770294189453,4190400,0.0,0
2001-01-18,27.409282684326172,27.866104062398275,27.409282684326172,27.409282684326172,3635800,0.0,0
2001-01-19,27.104742422933754,27.333153173688814,26.571784004505282,26.685989379882812,4159100,0.0,0
2001-01-22,26.419510170668573,26.838263213719518,26.191099419913513,26.685989379882812,2606000,0.0,0
2001-01-23,26.762105649183525,26.990516223714252,25.96266863832598,26.30528450012207,6121000,0.0,0
2001-01-24,26.57178052266439,26.57178052266439,25.73427454630534,26.038822174072266,5642400,0.0,0
2001-01-25,25.734277616228376,26.762125982557023,25.734277616228376,26.647920608520508,5997200,0.0,0
2001-01-26,27.10473212925255,27.333142793263104,26.64791080123144,26.838253021240234,4612700,0.0,0
2001-01-29,26.678349359367076,27.104716145458728,26.513893499438353,26.586986541748047,3283100,0.0,0
2001-01-30,26.5017255188728,27.23264006883086,26.312907533897004,27.116912841796875,4041500,0.0,0
2001-01-31,27.26918622224635,27.31791261901105,26.513907322530695,26.842819213867188,5223500,0.0,0
2001-02-01,26.599180221557617,26.842819175573357,26.03881388023999,26.599180221557617,4880300,0.0,0
2001-02-02,26.44690913181754,27.409280541678513,26.312909784714073,27.40319061279297,5717500,0.0,0
2001-02-05,27.257010502759613,27.5615581061424,26.952462899376822,27.39101219177246,5261000,0.0,0
2001-02-06,27.622472328731046,27.805202786824534,27.348381288619404,27.56765365600586,4030300,0.0,0
2001-02-07,27.62247665995884,28.919850568874736,27.62247665995884,28.621395111083984,6422400,0.0,0
2001-02-08,28.566560815757498,28.627469395704708,28.170648075560482,28.536104202270508,4430000,0.0,0
2001-02-09,28.597015261847073,28.74928903605977,28.030556635894772,28.140193939208984,2423100,0.0,0
2001-02-12,28.444747297590034,28.688383991986097,28.048834474364853,28.597021102905273,3360200,0.0,0
2001-02-13,28.322924954429944,28.731017596551307,28.024467303531882,28.71883773803711,3565900,0.0,0
2001-02-14,28.74928975884076,28.840652631557276,28.225467590617615,28.44474220275879,3602800,0.0,0
2001-02-15,28.383830428889098,28.536104202270508,28.170648075560482,28.536104202270508,3755700,0.0,0
