Date,Open,trueTomorrow,predictedTomorrow,predictedAction,predicted,residual,stock
2018-11-19,26.469568319149104,26.12655012823314,26.574053037167488,buy,,,boa
2018-11-20,26.12655012823314,26.288526285298342,26.33810881900625,buy,26.574053037167488,0.4475029089343465,boa
2018-11-21,26.288526285298342,25.80258656651488,26.454163702946445,buy,26.33810881900625,0.04958253370790899,boa
2018-11-23,25.80258656651488,25.897872877259108,26.110937092429204,buy,26.454163702946445,0.6515771364315661,boa
2018-11-26,25.897872877259108,26.136079361589154,26.16249297022142,buy,26.110937092429204,0.2130642151700961,boa
2018-11-27,26.136079361589154,26.564850617696546,26.3776713884522,buy,26.16249297022142,0.026413608632267938,boa
2018-11-28,26.564850617696546,26.85070151619035,26.704102875460926,buy,26.3776713884522,-0.1871792292443466,boa
2018-11-29,26.85070151619035,26.622021687285628,26.90915447889596,buy,26.704102875460926,-0.14659864072942597,boa
2018-11-30,26.622021687285628,27.622489560157256,26.806734791620165,buy,26.90915447889596,0.28713279161033256,boa
2018-12-03,27.622489560157256,26.984092557171305,27.32539126908775,sell,26.806734791620165,-0.8157547685370901,boa
2018-12-04,26.984092557171305,25.13235667264174,27.075830293359903,buy,27.32539126908775,0.3412987119164441,boa
2018-12-06,25.13235667264174,25.055704808201057,25.49869861509581,buy,27.075830293359903,1.9434736207181622,boa
2018-12-07,25.055704808201057,24.126297550221754,25.261429102415157,buy,25.49869861509581,0.442993806894755,boa
2018-12-10,24.126297550221754,24.155042604979226,24.336128555653175,buy,25.261429102415157,1.1351315521934033,boa
2018-12-11,24.155042604979226,23.829271458747023,24.293070977861827,buy,24.336128555653175,0.18108595067394972,boa
2018-12-12,23.829271458747023,23.628056808791897,23.962407605268822,buy,24.293070977861827,0.4637995191148043,boa
2018-12-13,23.628056808791897,23.16814595680997,23.6884205285131,buy,23.962407605268822,0.3343507964769259,boa
2018-12-14,23.16814595680997,23.244799273845096,23.199236518007666,buy,23.6884205285131,0.5202745717031299,boa
2018-12-17,23.244799273845096,23.63764198058405,23.219764629009706,sell,23.199236518007666,-0.0455627558374303,boa
2018-12-18,23.63764198058405,23.42684795238936,23.697376347386026,buy,23.219764629009706,-0.4178773515743437,boa
2018-12-19,23.42684795238936,22.85195605442084,23.441888197193133,buy,23.697376347386026,0.27052839499666703,boa
2018-12-20,22.85195605442084,22.909445913906552,22.77130387237172,sell,23.441888197193133,0.5899321427722946,boa
2018-12-21,22.909445913906552,21.807567199297093,22.765608712191217,sell,22.77130387237172,-0.1381420415348309,boa
2018-12-24,21.807567199297093,21.951291461052264,21.547808503914503,sell,22.765608712191217,0.9580415128941233,boa
2018-12-26,21.951291461052264,22.784884381262643,21.64315896931021,sell,21.547808503914503,-0.4034829571377614,boa
2018-12-27,22.784884381262643,23.5609894509736,22.642355114023847,sell,21.64315896931021,-1.1417254119524323,boa
2018-12-28,23.5609894509736,23.541823916308342,23.600437683048007,buy,22.642355114023847,-0.9186343369497543,boa
2018-12-31,23.541823916308342,23.072328552076264,23.63908491249861,buy,23.600437683048007,0.058613766739664896,boa
2019-01-02,23.072328552076264,23.896342993559532,23.08604597286572,buy,23.63908491249861,0.566756360422346,boa
2019-01-03,23.896342993559532,24.049644646476626,23.978382019995976,buy,23.08604597286572,-0.8102970206938132,boa
2019-01-04,24.049644646476626,24.49039459228516,24.22994725771383,buy,23.978382019995976,-0.07126262648064952,boa
2019-01-07,24.49039459228516,24.64370092928505,24.685633774070997,buy,24.22994725771383,-0.26044733457132807,boa
2019-01-08,24.64370092928505,24.595791977813228,24.866813779904575,buy,24.685633774070997,0.041932844785947054,boa
2019-01-09,24.595791977813228,24.49039793809756,24.848984093345674,buy,24.866813779904575,0.2710218020913473,boa
2019-01-10,24.49039793809756,24.461652528032822,24.746304445626762,buy,24.848984093345674,0.35858615524811555,boa
2019-01-11,24.461652528032822,24.69160819241004,24.71112628577386,buy,24.746304445626762,0.2846519175939406,boa
2019-01-14,24.69160819241004,25.113196399535962,24.941516622672314,buy,24.71112628577386,0.019518093363821265,boa
2019-01-15,25.113196399535962,26.95285176273445,25.301256691072112,buy,24.941516622672314,-0.17167977686364821,boa
2019-01-16,26.95285176273445,27.15406197311625,26.707318533919004,sell,25.301256691072112,-1.6515950716623387,boa
2019-01-17,27.15406197311625,27.8056070451428,26.92248959559455,sell,26.707318533919004,-0.44674343919724535,boa
2019-01-18,27.8056070451428,27.767281312255665,27.17686899615377,sell,26.92248959559455,-0.8831174495482514,boa
2019-01-22,27.767281312255665,27.997236418333998,27.24567149614142,sell,27.17686899615377,-0.5904123161018937,boa
2019-01-23,27.997236418333998,27.54690574005029,27.393623017597527,sell,27.24567149614142,-0.7515649221925784,boa
2019-01-24,27.54690574005029,28.05472738314811,27.26816210870527,sell,27.393623017597527,-0.15328272245276153,boa
2019-01-25,28.05472738314811,28.093052507679914,27.486772539363777,sell,27.26816210870527,-0.7865652744428395,boa
2019-01-28,28.093052507679914,28.30384827660173,27.562836115643197,sell,27.486772539363777,-0.6062799683161373,boa
2019-01-29,28.30384827660173,28.18886963932284,27.682087096443762,sell,27.562836115643197,-0.7410121609585332,boa
2019-01-30,28.18886963932284,27.54690330854316,27.63413623377839,sell,27.682087096443762,-0.5067825428790762,boa
2019-01-31,27.54690330854316,27.40318149783577,27.351240313768756,sell,27.63413623377839,0.0872329252352273,boa
2019-02-01,27.40318149783577,27.278620355404396,27.24960245463025,sell,27.351240313768756,-0.0519411840670152,boa
2019-02-04,27.278620355404396,27.642721603859485,27.20026986652908,sell,27.24960245463025,-0.029017900774146455,boa
2019-02-05,27.642721603859485,27.470255606038947,27.393529807971916,sell,27.20026986652908,-0.4424517373304049,boa
2019-02-06,27.470255606038947,27.345691746384865,27.379326604737948,sell,27.393529807971916,-0.07672579806703084,boa
2019-02-07,27.345691746384865,26.97201270235957,27.33890278627814,sell,27.379326604737948,0.03363485835308211,boa
2019-02-08,26.97201270235957,27.154063749465475,27.145502820098542,buy,27.33890278627814,0.3668900839185696,boa
2019-02-11,27.154063749465475,27.422345690103054,27.26186362080558,buy,27.145502820098542,-0.008560929366932868,boa
2019-02-12,27.422345690103054,27.661884765412694,27.457413059721393,buy,27.26186362080558,-0.16048206929747266,boa
2019-02-13,27.661884765412694,27.17322571994385,27.642644605345843,sell,27.457413059721393,-0.2044717056913008,boa
2019-02-14,27.17322571994385,27.556485998647407,27.381632110275802,buy,27.642644605345843,0.4694188854019927,boa
2019-02-15,27.556485998647407,27.71937166681389,27.58153161918738,buy,27.381632110275802,-0.17485388837160443,boa
2019-02-19,27.71937166681389,27.88225807353617,27.73548427499382,buy,27.58153161918738,-0.1378400476265078,boa
2019-02-20,27.88225807353617,28.10263334427086,27.857836361208633,sell,27.73548427499382,-0.14677379854235184,boa
2019-02-21,28.10263334427086,27.834350981977035,28.029390232116132,sell,27.857836361208633,-0.2447969830622263,boa
2019-02-22,27.834350981977035,27.90142241808168,27.843433474675464,buy,28.029390232116132,0.1950392501390965,boa
2019-02-25,27.90142241808168,27.80560636333121,27.82662258906406,sell,27.843433474675464,-0.0579889434062153,boa
2019-02-26,27.80560636333121,28.07388911363152,27.73859115794158,sell,27.82662258906406,0.021016225732847005,boa
2019-02-27,28.07388911363152,28.40983104419795,27.905754335012134,sell,27.73859115794158,-0.3352979556899385,boa
2019-02-28,28.40983104419795,28.246113760555957,28.200531422918946,sell,27.905754335012134,-0.5040767091858172,boa
2019-03-01,28.246113760555957,28.24611188348551,28.100396498461667,sell,28.200531422918946,-0.04558233763701125,boa
2019-03-04,28.24611188348551,27.947569827376718,28.075847225120633,sell,28.100396498461667,-0.14571538502384485,boa
2019-03-05,27.947569827376718,27.937939164236518,27.838914146085994,sell,28.075847225120633,0.1282773977439149,boa
