Date,Open,trueTomorrow,predictedTomorrow,predictedAction,predicted,residual,stock
2018-11-19,48.102971529592295,46.13938838299463,47.899757143219595,sell,,,nordstrom
2018-11-20,46.13938838299463,48.08417647542464,46.66305445066319,buy,47.899757143219595,1.7603687602249636,nordstrom
2018-11-21,48.08417647542464,48.8996756827469,48.34239808186038,buy,46.66305445066319,-1.421122024761452,nordstrom
2018-11-23,48.8996756827469,49.126763014661826,49.21499639133943,buy,48.34239808186038,-0.5572776008865219,nordstrom
2018-11-26,49.126763014661826,49.476864334310115,49.52513109694745,buy,49.21499639133943,0.08823337667760711,nordstrom
2018-11-27,49.476864334310115,50.32844131470833,49.90947271617404,buy,49.52513109694745,0.04826676263733276,nordstrom
2018-11-28,50.32844131470833,51.454416696395434,50.78026817159201,buy,49.90947271617404,-0.4189685985342919,nordstrom
2018-11-29,51.454416696395434,49.18354289326074,52.16696260596371,buy,50.78026817159201,-0.6741485248034209,nordstrom
2018-11-30,49.18354289326074,50.50821802335425,49.4741870063591,buy,52.16696260596371,2.9834197127029682,nordstrom
2018-12-03,50.50821802335425,50.186512967390634,50.5803893053066,buy,49.4741870063591,-1.0340310169951508,nordstrom
2018-12-04,50.186512967390634,47.60338255263662,50.137081415885945,sell,50.5803893053066,0.39387633791596954,nordstrom
2018-12-06,47.60338255263662,48.01025321752844,47.87067478696661,buy,50.137081415885945,2.5336988632493274,nordstrom
2018-12-07,48.01025321752844,46.90319602144065,48.11995113219544,buy,47.87067478696661,-0.1395784305618264,nordstrom
2018-12-10,46.90319602144065,46.836962222207355,47.138179037216794,buy,48.11995113219544,1.2167551107547894,nordstrom
2018-12-11,46.836962222207355,46.969427447500884,47.030088707586906,buy,47.138179037216794,0.30121681500943964,nordstrom
2018-12-12,46.969427447500884,47.28167716252529,47.15715783676909,buy,47.030088707586906,0.060661260086021684,nordstrom
2018-12-13,47.28167716252529,46.21246454707777,47.51476411148966,buy,47.15715783676909,-0.12451932575620361,nordstrom
2018-12-14,46.21246454707777,45.77721325773509,46.4636037721261,buy,47.51476411148966,1.3022995644118893,nordstrom
2018-12-17,45.77721325773509,45.40819537841511,45.94158527120655,buy,46.4636037721261,0.6863905143910074,nordstrom
2018-12-18,45.40819537841511,45.69205254824885,45.482226889632614,buy,45.94158527120655,0.5333898927914404,nordstrom
2018-12-19,45.69205254824885,44.05512882548876,45.76047878497589,buy,45.482226889632614,-0.20982565861623925,nordstrom
2018-12-20,44.05512882548876,43.7712635417296,43.96698518236904,sell,45.76047878497589,1.7053499594871298,nordstrom
2018-12-21,43.7712635417296,41.708546794532865,43.50487670204439,sell,43.96698518236904,0.19572164063943376,nordstrom
