,date,stock,buyPrice,numShares,sellPrice,sellDate,profit,cumProfit,groupCumProfit
25,2019-02-08,tesla,1.5499999519999998,386.0,1.570000052,2019-02-11 00:00:00,7.720000000000027,213.32000000000028,106.66000000000014
26,2019-02-12,ford,1.5599999430000002,388.0,1.659999967,2019-02-13 00:00:00,38.80000000000007,252.12000000000035,145.4600000000002
27,2019-02-12,tesla,1.5599999430000002,388.0,1.659999967,2019-02-13 00:00:00,38.80000000000007,290.9200000000004,145.4600000000002
28,2019-02-28,ford,1.620000005,398.0,1.629999995,2019-03-01 00:00:00,3.980000000000018,294.90000000000043,149.44000000000023
29,2019-02-28,tesla,1.620000005,398.0,1.629999995,2019-03-01 00:00:00,3.980000000000018,298.88000000000045,149.44000000000023
30,2019-03-11,ford,1.5599999430000002,416.0,1.5499999519999998,2019-03-13 00:00:00,-4.160000000000082,294.72000000000037,145.28000000000014
31,2019-03-11,tesla,1.5599999430000002,416.0,1.5499999519999998,2019-03-13 00:00:00,-4.160000000000082,290.5600000000003,145.28000000000014
32,2019-03-15,ford,1.519999981,424.0,1.5299999709999998,2019-03-19 00:00:00,4.240000000000009,294.8000000000003,149.52000000000015
33,2019-03-15,tesla,1.519999981,424.0,1.5299999709999998,2019-03-19 00:00:00,4.240000000000009,299.0400000000003,149.52000000000015
34,2019-03-26,ford,1.4600000380000002,444.0,1.4700000290000002,2019-03-27 00:00:00,4.439999999999941,303.48000000000025,153.9600000000001
35,2019-03-26,tesla,1.4600000380000002,444.0,1.4700000290000002,2019-03-27 00:00:00,4.439999999999941,307.9200000000002,153.9600000000001
36,2019-03-29,ford,1.480000019,441.0,1.5399999619999998,2019-04-03 00:00:00,26.460000000000036,334.3800000000002,180.42000000000013
37,2019-03-29,tesla,1.480000019,441.0,1.5399999619999998,2019-04-03 00:00:00,26.460000000000036,360.84000000000026,180.42000000000013
38,2019-04-08,ford,1.480000019,459.0,1.5299999709999998,2019-04-10 00:00:00,22.949999999999932,383.7900000000002,203.37000000000006
39,2019-04-08,tesla,1.480000019,459.0,1.5299999709999998,2019-04-10 00:00:00,22.949999999999932,406.7400000000001,203.37000000000006
40,2019-04-11,ford,1.49000001,472.0,1.519999981,2019-04-12 00:00:00,14.160000000000082,420.9000000000002,217.53000000000014
41,2019-04-11,tesla,1.49000001,472.0,1.519999981,2019-04-12 00:00:00,14.160000000000082,435.0600000000003,217.53000000000014
42,2019-04-16,ford,1.5399999619999998,465.0,1.600000024,2019-04-17 00:00:00,27.899999999999977,462.96000000000026,245.43000000000012
43,2019-04-16,tesla,1.5399999619999998,465.0,1.600000024,2019-04-17 00:00:00,27.899999999999977,490.86000000000024,245.43000000000012
44,2019-04-23,ford,1.580000043,471.0,1.5299999709999998,2019-04-26 00:00:00,-23.549999999999955,467.3100000000003,221.88000000000017
45,2019-04-23,tesla,1.580000043,471.0,1.5299999709999998,2019-04-26 00:00:00,-23.549999999999955,443.76000000000033,221.88000000000017
46,2019-04-29,ford,1.480000019,487.0,1.519999981,2019-04-30 00:00:00,19.480000000000018,463.24000000000035,241.36000000000018
47,2019-04-29,tesla,1.480000019,487.0,1.519999981,2019-04-30 00:00:00,19.480000000000018,482.72000000000037,241.36000000000018
48,2019-05-01,ford,1.5,494.0,1.5,2019-05-06 00:00:00,0.0,482.72000000000037,241.36000000000018
49,2019-05-01,tesla,1.5,494.0,1.5,2019-05-06 00:00:00,0.0,482.72000000000037,241.36000000000018
50,2019-05-07,ford,1.480000019,500.0,1.519999981,2019-05-08 00:00:00,20.0,502.72000000000037,261.3600000000002
51,2019-05-07,tesla,1.480000019,500.0,1.519999981,2019-05-08 00:00:00,20.0,522.7200000000004,261.3600000000002
52,2019-05-09,ford,1.5,507.0,1.480000019,2019-05-14 00:00:00,-10.139999999999986,512.5800000000004,251.2200000000002
53,2019-05-09,tesla,1.5,507.0,1.480000019,2019-05-14 00:00:00,-10.139999999999986,502.4400000000004,251.2200000000002
54,2019-05-15,ford,1.4500000480000002,518.0,1.2799999709999998,2019-06-10 00:00:00,-88.06000000000006,414.38000000000034,163.16000000000014
55,2019-05-15,tesla,1.4500000480000002,518.0,1.2799999709999998,2019-06-10 00:00:00,-88.06000000000006,326.3200000000003,163.16000000000014
56,2019-06-11,ford,1.2200000290000002,543.0,1.24000001,2019-06-19 00:00:00,10.860000000000014,337.1800000000003,174.02000000000015
57,2019-06-11,tesla,1.2200000290000002,543.0,1.24000001,2019-06-19 00:00:00,10.860000000000014,348.0400000000003,174.02000000000015
58,2019-06-20,ford,1.169999957,576.0,1.169999957,2019-07-19 00:00:00,0.0,348.0400000000003,174.02000000000015
59,2019-06-20,tesla,1.169999957,576.0,1.169999957,2019-07-19 00:00:00,0.0,348.0400000000003,174.02000000000015
60,2019-07-22,ford,1.070000052,629.0,1.149999976,2019-07-24 00:00:00,50.32000000000005,398.36000000000035,224.3400000000002
61,2019-07-22,tesla,1.070000052,629.0,1.149999976,2019-07-24 00:00:00,50.32000000000005,448.6800000000004,224.3400000000002
62,2019-07-26,ford,1.110000014,652.0,1.149999976,2019-07-29 00:00:00,26.079999999999927,474.76000000000033,250.42000000000013
63,2019-07-26,tesla,1.110000014,652.0,1.149999976,2019-07-29 00:00:00,26.079999999999927,500.84000000000026,250.42000000000013
64,2019-07-30,ford,1.139999986,658.0,1.139999986,2019-08-01 00:00:00,0.0,500.84000000000026,250.42000000000013
65,2019-07-30,tesla,1.139999986,658.0,1.139999986,2019-08-01 00:00:00,0.0,500.84000000000026,250.42000000000013
66,2019-08-02,ford,1.100000024,682.0,1.120000005,2019-08-08 00:00:00,13.639999999999986,514.4800000000002,264.0600000000001
67,2019-08-02,tesla,1.100000024,682.0,1.120000005,2019-08-08 00:00:00,13.639999999999986,528.1200000000002,264.0600000000001
68,2019-08-09,ford,1.059999943,720.0,1.090000033,2019-08-12 00:00:00,21.59999999999991,549.7200000000001,285.66
69,2019-08-09,tesla,1.059999943,720.0,1.090000033,2019-08-12 00:00:00,21.59999999999991,571.32,285.66
70,2019-08-14,ford,1.100000024,714.0,1.120000005,2019-08-19 00:00:00,14.279999999999973,585.6,299.94
71,2019-08-14,tesla,1.100000024,714.0,1.120000005,2019-08-19 00:00:00,14.279999999999973,599.88,299.94
72,2019-08-20,ford,1.100000024,727.0,1.120000005,2019-08-22 00:00:00,14.539999999999964,614.42,314.47999999999996
73,2019-08-20,tesla,1.100000024,727.0,1.120000005,2019-08-22 00:00:00,14.539999999999964,628.9599999999999,314.47999999999996
74,2019-08-23,ford,1.070000052,761.0,1.080000043,2019-08-29 00:00:00,7.610000000000014,636.5699999999999,322.09
75,2019-08-23,tesla,1.070000052,761.0,1.080000043,2019-08-29 00:00:00,7.610000000000014,644.18,322.09
76,2019-09-03,ford,1.059999943,775.0,1.090000033,2019-09-04 00:00:00,23.25,667.43,345.34
77,2019-09-03,tesla,1.059999943,775.0,1.090000033,2019-09-04 00:00:00,23.25,690.68,345.34
78,2019-09-05,ford,1.070000052,790.0,1.169999957,2019-09-06 00:00:00,79.0,769.68,424.34
79,2019-09-05,tesla,1.070000052,790.0,1.169999957,2019-09-06 00:00:00,79.0,848.68,424.34
80,2019-09-09,ford,1.110000014,832.0,1.149999976,2019-09-10 00:00:00,33.27999999999997,881.9599999999999,457.61999999999995
81,2019-09-09,tesla,1.110000014,832.0,1.149999976,2019-09-10 00:00:00,33.27999999999997,915.2399999999999,457.61999999999995
82,2019-09-13,ford,1.149999976,832.0,1.169999957,2019-09-18 00:00:00,16.6400000000001,931.88,474.26000000000005
83,2019-09-13,tesla,1.149999976,832.0,1.169999957,2019-09-18 00:00:00,16.6400000000001,948.5200000000001,474.26000000000005
84,2019-09-20,ford,1.120000005,869.0,1.149999976,2019-09-23 00:00:00,26.07000000000005,974.5900000000001,500.3300000000001
85,2019-09-20,tesla,1.120000005,869.0,1.149999976,2019-09-23 00:00:00,26.07000000000005,1000.6600000000002,500.3300000000001
86,2019-09-24,ford,1.120000005,893.0,1.129999995,2019-09-25 00:00:00,8.930000000000064,1009.5900000000003,509.26000000000016
87,2019-09-24,tesla,1.120000005,893.0,1.129999995,2019-09-25 00:00:00,8.930000000000064,1018.5200000000003,509.26000000000016
88,2019-09-26,ford,1.110000014,909.0,1.120000005,2019-09-27 00:00:00,9.090000000000032,1027.6100000000004,518.3500000000001
89,2019-09-26,tesla,1.110000014,909.0,1.120000005,2019-09-27 00:00:00,9.090000000000032,1036.7000000000003,518.3500000000001
90,2019-09-30,ford,1.0,1018.0,1.049999952,2019-10-02 00:00:00,50.90000000000009,1087.6000000000004,569.2500000000002
91,2019-09-30,tesla,1.0,1018.0,1.049999952,2019-10-02 00:00:00,50.90000000000009,1138.5000000000005,569.2500000000002
92,2019-10-03,ford,0.980000019,1091.0,1.049999952,2019-10-04 00:00:00,76.36999999999989,1214.8700000000003,645.6200000000001
93,2019-10-03,tesla,0.980000019,1091.0,1.049999952,2019-10-04 00:00:00,76.36999999999989,1291.2400000000002,645.6200000000001
94,2019-10-07,ford,1.00999999,1134.0,1.019999981,2019-10-08 00:00:00,11.340000000000146,1302.5800000000004,656.9600000000003
95,2019-10-07,tesla,1.00999999,1134.0,1.019999981,2019-10-08 00:00:00,11.340000000000146,1313.9200000000005,656.9600000000003
96,2019-10-09,ford,1.019999981,1134.0,1.039999962,2019-10-10 00:00:00,22.679999999999836,1336.6000000000004,679.6400000000001
97,2019-10-09,tesla,1.019999981,1134.0,1.039999962,2019-10-10 00:00:00,22.679999999999836,1359.2800000000002,679.6400000000001
98,2019-10-11,ford,0.99000001,1191.0,1.0299999709999998,2019-10-14 00:00:00,47.6400000000001,1406.9200000000003,727.2800000000002
99,2019-10-11,tesla,0.99000001,1191.0,1.0299999709999998,2019-10-14 00:00:00,47.6400000000001,1454.5600000000004,727.2800000000002
100,2019-10-15,ford,1.00999999,1215.0,1.059999943,2019-10-17 00:00:00,60.75,1515.3100000000004,788.0300000000002
101,2019-10-15,tesla,1.00999999,1215.0,1.059999943,2019-10-17 00:00:00,60.75,1576.0600000000004,788.0300000000002
102,2019-10-18,ford,1.0,1288.0,1.039999962,2019-10-21 00:00:00,51.51999999999998,1627.5800000000004,839.5500000000002
103,2019-10-18,tesla,1.0,1288.0,1.039999962,2019-10-21 00:00:00,51.51999999999998,1679.1000000000004,839.5500000000002
104,2019-10-22,ford,0.980000019,1366.0,1.080000043,2019-10-23 00:00:00,136.5999999999999,1815.7000000000003,976.1500000000001
105,2019-10-22,tesla,0.980000019,1366.0,1.080000043,2019-10-23 00:00:00,136.5999999999999,1952.3000000000002,976.1500000000001
106,2019-10-25,ford,1.039999962,1419.0,1.070000052,2019-10-30 00:00:00,42.569999999999936,1994.8700000000001,1018.72
107,2019-10-25,tesla,1.039999962,1419.0,1.070000052,2019-10-30 00:00:00,42.569999999999936,2037.44,1018.72
108,2019-11-01,ford,1.019999981,1488.0,1.059999943,2019-11-06 00:00:00,59.51999999999998,2096.96,1078.24
109,2019-11-01,tesla,1.019999981,1488.0,1.059999943,2019-11-06 00:00:00,59.51999999999998,2156.48,1078.24
110,2019-11-08,ford,1.039999962,1517.0,1.019999981,2019-11-14 00:00:00,-30.340000000000146,2126.14,1047.8999999999999
111,2019-11-08,tesla,1.039999962,1517.0,1.019999981,2019-11-14 00:00:00,-30.340000000000146,2095.7999999999997,1047.8999999999999
112,2019-11-15,ford,1.00999999,1532.0,1.00999999,2019-11-19 00:00:00,0.0,2095.7999999999997,1047.8999999999999
113,2019-11-15,tesla,1.00999999,1532.0,1.00999999,2019-11-19 00:00:00,0.0,2095.7999999999997,1047.8999999999999
114,2019-11-20,ford,0.99000001,1563.0,1.0,2019-11-21 00:00:00,15.63000000000011,2111.43,1063.53
115,2019-11-20,tesla,0.99000001,1563.0,1.0,2019-11-21 00:00:00,15.63000000000011,2127.06,1063.53
116,2019-12-04,ford,1.00999999,1548.0,1.0299999709999998,2019-12-05 00:00:00,30.960000000000036,2158.02,1094.49
117,2019-12-04,tesla,1.00999999,1548.0,1.0299999709999998,2019-12-05 00:00:00,30.960000000000036,2188.98,1094.49
118,2019-12-09,ford,1.019999981,1563.0,1.0,2019-12-12 00:00:00,-31.25999999999999,2157.7200000000003,1063.23
119,2019-12-09,tesla,1.019999981,1563.0,1.0,2019-12-12 00:00:00,-31.25999999999999,2126.46,1063.23
120,2019-12-13,ford,0.970000029,1611.0,1.00999999,2019-12-16 00:00:00,64.43999999999983,2190.8999999999996,1127.6699999999998
121,2019-12-13,tesla,0.970000029,1611.0,1.00999999,2019-12-16 00:00:00,64.43999999999983,2255.3399999999992,1127.6699999999998
122,2019-12-17,ford,0.99000001,1644.0,1.049999952,2019-12-19 00:00:00,98.6400000000001,2353.9799999999996,1226.31
123,2019-12-17,tesla,0.99000001,1644.0,1.049999952,2019-12-19 00:00:00,98.6400000000001,2452.62,1226.31
124,2019-12-24,ford,0.980000019,1761.0,1.0,2019-12-27 00:00:00,35.22000000000003,2487.84,1261.53
125,2019-12-24,tesla,0.980000019,1761.0,1.0,2019-12-27 00:00:00,35.22000000000003,2523.0600000000004,1261.53
126,2020-01-14,ford,1.120000005,1572.0,1.100000024,2020-01-15 00:00:00,-31.440000000000055,2491.6200000000003,1230.09
127,2020-01-14,tesla,1.120000005,1572.0,1.100000024,2020-01-15 00:00:00,-31.440000000000055,2460.1800000000003,1230.09
128,2020-02-20,ford,1.090000033,1587.0,1.080000043,2020-02-21 00:00:00,-15.86999999999989,2444.3100000000004,1214.22
129,2020-02-20,tesla,1.090000033,1587.0,1.080000043,2020-02-21 00:00:00,-15.86999999999989,2428.4400000000005,1214.22
130,2020-02-28,ford,0.970000029,1767.0,1.0,2020-03-02 00:00:00,53.00999999999999,2481.4500000000007,1267.23
131,2020-02-28,tesla,0.970000029,1767.0,1.0,2020-03-02 00:00:00,53.00999999999999,2534.460000000001,1267.23
132,2020-03-04,ford,0.99000001,1785.0,1.0,2020-03-06 00:00:00,17.84999999999991,2552.310000000001,1285.08
133,2020-03-04,tesla,0.99000001,1785.0,1.0,2020-03-06 00:00:00,17.84999999999991,2570.1600000000008,1285.08
134,2020-03-10,ford,1.00999999,1767.0,1.0299999709999998,2020-03-17 00:00:00,35.33999999999992,2605.500000000001,1320.4199999999998
135,2020-03-10,tesla,1.00999999,1767.0,1.0299999709999998,2020-03-17 00:00:00,35.33999999999992,2640.840000000001,1320.4199999999998
136,2020-03-18,ford,1.019999981,1784.0,1.0,2020-03-20 00:00:00,-35.680000000000064,2605.1600000000008,1284.7399999999998
137,2020-03-18,tesla,1.019999981,1784.0,1.0,2020-03-20 00:00:00,-35.680000000000064,2569.4800000000005,1284.7399999999998
138,2020-03-23,ford,0.99000001,1802.0,1.049999952,2020-03-24 00:00:00,108.11999999999989,2677.6000000000004,1392.8599999999997
139,2020-03-23,tesla,0.99000001,1802.0,1.049999952,2020-03-24 00:00:00,108.11999999999989,2785.7200000000003,1392.8599999999997
140,2020-03-26,ford,1.019999981,1855.0,1.080000043,2020-03-27 00:00:00,111.30000000000018,2897.0200000000004,1504.1599999999999
141,2020-03-26,tesla,1.019999981,1855.0,1.080000043,2020-03-27 00:00:00,111.30000000000018,3008.3200000000006,1504.1599999999999
142,2020-03-31,ford,1.070000052,1873.0,1.120000005,2020-04-01 00:00:00,93.65000000000032,3101.970000000001,1597.8100000000002
143,2020-03-31,tesla,1.070000052,1873.0,1.120000005,2020-04-01 00:00:00,93.65000000000032,3195.6200000000017,1597.8100000000002
144,2020-04-03,ford,1.100000024,1907.0,1.100000024,2020-04-08 00:00:00,0.0,3195.6200000000017,1597.8100000000002
